siteID,runID,year,genus,degday_death,drought_death,shade_death,perm_death,flood_death,nutrient_death,fire_death,harv_death,wind_death,mean_diam,total_biomC,total_biomC_sd
632,2,135,Picea,0.00000,0.00000,0.648991,0.125023E-01,0.00000,0.767308,0.00000,0.00000,0.00000,6.42319,1.42880,3.03996
632,2,135,Populus,0.00000,0.00000,0.237524E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.670598E-01,0.237524E-02,0.335910E-01
632,2,135,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,140,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,140,Betula,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,140,Larix,0.00000,0.00000,0.768072E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.452484,0.768072E-01,0.725592
632,2,140,Picea,0.00000,0.00000,0.687055,0.00000,0.301305E-01,0.738430,0.00000,0.00000,0.00000,7.16044,1.45562,3.13489
632,2,140,Populus,0.00000,0.00000,0.188575E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.677650E-01,0.188575E-02,0.256644E-01
632,2,140,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,145,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,145,Betula,0.00000,0.00000,0.140514E-04,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.838700E-02,0.140514E-04,0.198717E-03
632,2,145,Larix,0.00000,0.00000,0.119871E-02,0.00000,0.00000,0.283032E-01,0.00000,0.00000,0.00000,0.212667,0.295019E-01,0.400516
632,2,145,Picea,0.00000,0.00000,0.625537,0.743667E-01,0.00000,0.597026,0.00000,0.00000,0.00000,6.34258,1.29693,2.85147
632,2,145,Populus,0.00000,0.00000,0.169965E-03,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.223492E-01,0.169965E-03,0.240367E-02
632,2,145,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,150,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,150,Betula,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,150,Larix,0.00000,0.00000,0.351159E-01,0.197838E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.464360,0.548997E-01,0.473974
632,2,150,Picea,0.00000,0.00000,0.444377,0.280676,0.00000,0.561085,0.00000,0.00000,0.00000,7.38768,1.28614,2.87580
632,2,150,Populus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,150,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,155,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,155,Betula,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,155,Larix,0.00000,0.00000,0.394136E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.143026,0.394135E-02,0.485867E-01
632,2,155,Picea,0.00000,0.00000,0.545502,0.189948,0.00000,0.556811,0.00000,0.00000,0.00000,7.01661,1.29226,2.99211
632,2,155,Populus,0.00000,0.00000,0.158696E-03,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.145587E-01,0.158696E-03,0.224431E-02
632,2,155,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,160,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,160,Betula,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,160,Larix,0.00000,0.00000,0.796491E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.448474,0.796491E-01,0.804873
632,2,160,Picea,0.00000,0.00000,0.674263,0.142552E-01,0.00000,0.488292,0.00000,0.00000,0.00000,7.02700,1.17681,2.31539
632,2,160,Populus,0.00000,0.00000,0.263368E-03,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.152307E-01,0.263368E-03,0.372459E-02
632,2,160,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,165,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,165,Betula,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,165,Larix,0.00000,0.00000,0.00000,0.421441E-01,0.562916E-02,0.00000,0.00000,0.00000,0.00000,0.253427,0.477733E-01,0.600905
632,2,165,Picea,0.00000,0.00000,0.198102,0.608810,0.704074,0.780098E-02,0.00000,0.00000,0.00000,8.31565,1.51879,3.39922
632,2,165,Populus,0.00000,0.00000,0.00000,0.00000,0.171028E-03,0.00000,0.00000,0.00000,0.00000,0.224008E-01,0.171028E-03,0.241870E-02
632,2,165,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,170,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,170,Betula,0.00000,0.00000,0.786220E-03,0.00000,0.00000,0.537061E-04,0.00000,0.00000,0.00000,0.717320E-01,0.839926E-03,0.105340E-01
632,2,170,Larix,0.00000,0.00000,0.694840E-01,0.607361E-03,0.00000,0.00000,0.00000,0.00000,0.00000,0.349195,0.700914E-01,0.963150
632,2,170,Picea,0.00000,0.00000,0.700792,0.154541,0.00000,0.633310,0.00000,0.00000,0.00000,8.09066,1.48864,3.42752
632,2,170,Populus,0.00000,0.00000,0.166931E-04,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.148534E-01,0.166931E-04,0.184935E-03
632,2,170,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,175,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,175,Betula,0.00000,0.224352E-03,0.363911E-03,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.622660E-01,0.588262E-03,0.509442E-02
632,2,175,Larix,0.00000,0.00000,0.141114E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.113559,0.141114E-02,0.138591E-01
632,2,175,Picea,0.00000,1.20946,0.798191E-01,0.251263E-01,0.110289E-04,0.00000,0.00000,0.00000,0.00000,7.22937,1.31442,3.22429
632,2,175,Populus,0.00000,0.00000,0.219348E-03,0.00000,0.00000,0.438396E-01,0.00000,0.00000,0.00000,0.221513,0.440589E-01,0.619974
632,2,175,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,180,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,180,Betula,0.00000,0.00000,0.126890E-03,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.151872E-01,0.126890E-03,0.179449E-02
632,2,180,Larix,0.00000,0.00000,0.708065E-01,0.00000,0.00000,0.238941E-01,0.00000,0.00000,0.00000,0.328948,0.947007E-01,1.05253
632,2,180,Picea,0.00000,0.00000,0.389982,0.442786,0.00000,0.566614,0.00000,0.00000,0.00000,6.97685,1.39938,3.41234
632,2,180,Populus,0.00000,0.00000,0.171355E-02,0.00000,0.00000,0.113244E-03,0.00000,0.00000,0.00000,0.819008E-01,0.182680E-02,0.183554E-01
632,2,180,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,185,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,185,Betula,0.00000,0.00000,0.312244E-04,0.585485E-03,0.858934E-05,0.00000,0.00000,0.00000,0.00000,0.770142E-01,0.625299E-03,0.557913E-02
632,2,185,Larix,0.00000,0.00000,0.134378E-03,0.155315E-03,0.00000,0.00000,0.00000,0.00000,0.00000,0.693456E-01,0.289692E-03,0.244312E-02
632,2,185,Picea,0.00000,0.00000,0.786061E-01,1.39572,0.00000,0.753081E-02,0.00000,0.00000,0.00000,7.45784,1.48186,3.52644
632,2,185,Populus,0.00000,0.00000,0.285813E-04,0.00000,0.347950E-03,0.00000,0.00000,0.00000,0.00000,0.533621E-01,0.376532E-03,0.492857E-02
632,2,185,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,190,Alnus,0.672418E-05,0.00000,0.00000,0.00000,0.926896E-05,0.00000,0.00000,0.00000,0.00000,0.270071E-02,0.159931E-04,0.226177E-03
632,2,190,Betula,0.00000,0.00000,0.00000,0.00000,0.257773E-03,0.00000,0.00000,0.00000,0.00000,0.367556E-01,0.257773E-03,0.291311E-02
632,2,190,Larix,0.00000,0.00000,0.187546E-02,0.00000,0.532254E-03,0.00000,0.00000,0.00000,0.00000,0.158716,0.240772E-02,0.216964E-01
632,2,190,Picea,0.00000,0.00000,0.950455E-01,0.269412,1.00962,0.691637E-03,0.00000,0.00000,0.00000,7.62431,1.37477,3.05495
632,2,190,Populus,0.00000,0.00000,0.00000,0.00000,0.277679E-01,0.00000,0.00000,0.00000,0.00000,0.186464,0.277679E-01,0.346736
632,2,190,Salix,0.00000,0.00000,0.00000,0.00000,0.363474E-05,0.00000,0.00000,0.00000,0.00000,0.167713E-02,0.363474E-05,0.514030E-04
632,2,195,Alnus,0.00000,0.00000,0.00000,0.00000,0.679943E-04,0.00000,0.00000,0.00000,0.00000,0.151062E-01,0.679943E-04,0.961585E-03
632,2,195,Betula,0.00000,0.00000,0.00000,0.00000,0.521985E-03,0.00000,0.00000,0.00000,0.00000,0.642119E-01,0.521985E-03,0.535665E-02
632,2,195,Larix,0.00000,0.00000,0.885715E-03,0.00000,0.881402E-04,0.00000,0.00000,0.00000,0.00000,0.101139,0.973856E-03,0.844228E-02
632,2,195,Picea,0.00000,0.00000,0.824134E-01,0.529918,0.244037,0.112013E-01,0.00000,0.00000,0.00000,6.48723,0.867570,1.46378
632,2,195,Populus,0.00000,0.00000,0.00000,0.416323E-03,0.381240E-02,0.00000,0.00000,0.00000,0.00000,0.160321,0.422872E-02,0.464395E-01
632,2,195,Salix,0.00000,0.00000,0.00000,0.00000,0.106446E-03,0.00000,0.00000,0.00000,0.00000,0.156682E-01,0.106446E-03,0.150538E-02
632,2,200,Alnus,0.220722E-03,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.262730E-01,0.220722E-03,0.312148E-02
632,2,200,Betula,0.00000,0.178759E-04,0.150783E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.119886,0.152571E-02,0.155049E-01
632,2,200,Larix,0.00000,0.00000,0.113152E-02,0.387711E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.292124,0.399026E-01,0.547438
632,2,200,Picea,0.00000,0.668213,0.343171E-01,0.122105,0.00000,0.00000,0.00000,0.00000,0.00000,5.77628,0.824635,2.48254
632,2,200,Populus,0.00000,0.00000,0.190869E-03,0.176155E-03,0.00000,0.534275E-03,0.00000,0.00000,0.00000,0.970663E-01,0.901300E-03,0.680200E-02
632,2,200,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,0,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,0,Betula,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,0,Larix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,0,Picea,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,0,Populus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,0,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,5,Alnus,0.211293,0.00000,0.739967,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.25435,0.951259,0.715073E-01
291,1,5,Betula,0.00000,0.00000,0.00000,0.00000,0.00000,0.302189E-01,0.00000,0.00000,0.00000,2.00247,0.302189E-01,0.166094E-01
291,1,5,Larix,0.00000,0.00000,0.00000,0.00000,0.00000,0.904120E-02,0.00000,0.00000,0.00000,1.36771,0.904120E-02,0.102673E-01
291,1,5,Picea,0.00000,0.00000,0.00000,0.00000,0.00000,0.135700E-01,0.00000,0.00000,0.00000,1.68264,0.135700E-01,0.858769E-02
291,1,5,Populus,0.00000,0.00000,0.00000,0.00000,0.00000,0.102716,0.00000,0.00000,0.00000,2.48360,0.102716,0.370307E-01
291,1,5,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.840106E-01,0.00000,0.00000,0.00000,0.835335,0.840106E-01,0.102719E-01
291,1,10,Alnus,0.481540,0.00000,1.15220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.86242,1.63374,0.221980
291,1,10,Betula,0.00000,0.00000,0.00000,0.00000,0.00000,0.273660E-01,0.00000,0.00000,0.00000,2.25690,0.273660E-01,0.184350E-01
291,1,10,Larix,0.00000,0.00000,0.00000,0.00000,0.00000,0.846191E-02,0.00000,0.00000,0.00000,1.36139,0.846191E-02,0.103681E-01
291,1,10,Picea,0.00000,0.00000,0.00000,0.00000,0.00000,0.168523E-01,0.00000,0.00000,0.00000,1.94193,0.168523E-01,0.113494E-01
291,1,10,Populus,0.00000,0.00000,0.00000,0.00000,0.00000,0.864732E-01,0.00000,0.00000,0.00000,2.97894,0.864732E-01,0.372768E-01
291,1,10,Salix,0.00000,0.00000,0.877502E-02,0.00000,0.00000,0.407617E-01,0.00000,0.00000,0.00000,1.46256,0.495367E-01,0.131733E-01
291,1,15,Alnus,1.13593,0.00000,0.795741,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.93951,1.93167,0.454740
291,1,15,Betula,0.00000,0.00000,0.984402E-04,0.00000,0.00000,0.295738E-01,0.00000,0.00000,0.00000,2.58146,0.296722E-01,0.219649E-01
291,1,15,Larix,0.00000,0.00000,0.323688E-03,0.00000,0.00000,0.102273E-01,0.00000,0.00000,0.00000,1.43770,0.105510E-01,0.148340E-01
291,1,15,Picea,0.00000,0.00000,0.00000,0.00000,0.00000,0.206448E-01,0.00000,0.00000,0.00000,2.31556,0.206448E-01,0.149634E-01
291,1,15,Populus,0.00000,0.00000,0.00000,0.00000,0.00000,0.114128,0.00000,0.00000,0.00000,3.97703,0.114128,0.649799E-01
291,1,15,Salix,0.00000,0.00000,0.319400E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.31425,0.319400E-01,0.192471E-01
291,1,20,Alnus,0.820590,0.00000,0.145870,0.00000,0.573605,0.00000,0.00000,0.00000,0.00000,7.04634,1.54006,0.659886
291,1,20,Betula,0.00000,0.00000,0.473264E-02,0.00000,0.167690E-02,0.359068E-01,0.00000,0.00000,0.00000,3.05812,0.423163E-01,0.375910E-01
291,1,20,Larix,0.00000,0.00000,0.295518E-02,0.00000,0.00000,0.111407E-01,0.00000,0.00000,0.00000,1.53295,0.140959E-01,0.194649E-01
291,1,20,Picea,0.00000,0.00000,0.00000,0.00000,0.00000,0.328769E-01,0.00000,0.00000,0.00000,2.91262,0.328769E-01,0.255723E-01
291,1,20,Populus,0.00000,0.00000,0.217354E-03,0.00000,0.115752E-01,0.179177,0.00000,0.00000,0.00000,5.50367,0.190969,0.140276
291,1,20,Salix,0.00000,0.00000,0.185932E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.52451,0.185932E-01,0.226288E-01
291,1,25,Alnus,0.736346,0.00000,0.385515,0.545078E-02,0.00000,0.00000,0.00000,0.00000,0.00000,9.38640,1.12731,0.651154
291,1,25,Betula,0.00000,0.00000,0.687889E-01,0.294386E-03,0.00000,0.189580E-01,0.00000,0.00000,0.00000,4.08116,0.880413E-01,0.939765E-01
291,1,25,Larix,0.00000,0.00000,0.191173E-01,0.153186E-03,0.00000,0.120565E-02,0.00000,0.00000,0.00000,1.81210,0.204762E-01,0.308991E-01
291,1,25,Picea,0.00000,0.00000,0.384930E-01,0.00000,0.00000,0.252531E-01,0.00000,0.00000,0.00000,3.69422,0.637461E-01,0.507152E-01
291,1,25,Populus,0.00000,0.00000,0.292727E-01,0.00000,0.00000,0.407883,0.00000,0.00000,0.00000,7.47938,0.437156,0.443005
291,1,25,Salix,0.00000,0.00000,0.951678E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.05965,0.951679E-02,0.272918E-01
291,1,30,Alnus,0.292559,0.355472E-01,0.312204,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.41265,0.640310,0.557605
291,1,30,Betula,0.00000,0.472039E-01,0.944675E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.25258,0.141671,0.166245
291,1,30,Larix,0.00000,0.149992E-02,0.303566E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.92977,0.318566E-01,0.549264E-01
291,1,30,Picea,0.00000,0.136603,0.556681E-03,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.90830,0.137160,0.831683E-01
291,1,30,Populus,0.00000,0.554947,0.130514,0.00000,0.00000,0.798022E-01,0.00000,0.00000,0.00000,6.01927,0.765263,0.972627
291,1,30,Salix,0.00000,0.00000,0.371377E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.283265,0.371377E-02,0.220846E-01
291,1,35,Alnus,0.363824E-01,0.00000,0.309930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.82157,0.346312,0.421177
291,1,35,Betula,0.00000,0.00000,0.212357E-03,0.00000,0.151736,0.00000,0.00000,0.00000,0.00000,4.19444,0.151948,0.206969
291,1,35,Larix,0.00000,0.00000,0.253139E-01,0.00000,0.154440E-01,0.00000,0.00000,0.00000,0.00000,2.13323,0.407578E-01,0.642698E-01
291,1,35,Picea,0.00000,0.00000,0.516216E-01,0.00000,0.155539,0.00000,0.00000,0.00000,0.00000,3.83340,0.207161,0.118457
291,1,35,Populus,0.00000,0.00000,0.145057E-02,0.00000,0.758643,0.00000,0.00000,0.00000,0.00000,6.17320,0.760094,1.27807
291,1,35,Salix,0.00000,0.00000,0.560864E-03,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.716811E-01,0.560864E-03,0.567121E-02
291,1,40,Alnus,0.386054E-01,0.00000,0.141444,0.393264E-02,0.00000,0.00000,0.00000,0.00000,0.00000,4.43009,0.183982,0.354547
291,1,40,Betula,0.00000,0.00000,0.175266,0.805056E-02,0.00000,0.246789E-01,0.00000,0.00000,0.00000,4.00880,0.207996,0.347104
291,1,40,Larix,0.00000,0.00000,0.544737E-01,0.711574E-02,0.00000,0.00000,0.00000,0.00000,0.00000,2.11203,0.615894E-01,0.125033
291,1,40,Picea,0.00000,0.00000,0.221555,0.213081E-01,0.00000,0.260648E-01,0.00000,0.00000,0.00000,4.83498,0.268928,0.178077
291,1,40,Populus,0.00000,0.00000,0.212231,0.129895,0.00000,0.841273,0.00000,0.00000,0.00000,7.88853,1.18340,2.22817
291,1,40,Salix,0.00000,0.00000,0.135351E-03,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.263326E-01,0.135351E-03,0.191415E-02
291,1,45,Alnus,0.429428E-02,0.00000,0.146957,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.55694,0.151251,0.340100
291,1,45,Betula,0.00000,0.00000,0.107033,0.533631E-01,0.00000,0.183301E-01,0.00000,0.00000,0.00000,3.57178,0.178726,0.348717
291,1,45,Larix,0.00000,0.00000,0.378216E-01,0.125544E-01,0.00000,0.00000,0.00000,0.00000,0.00000,1.91041,0.503760E-01,0.101336
291,1,45,Picea,0.00000,0.00000,0.228146,0.120883,0.00000,0.355841E-01,0.00000,0.00000,0.00000,5.67164,0.384614,0.262331
291,1,45,Populus,0.00000,0.00000,0.101267,0.300323,0.00000,0.423620,0.00000,0.00000,0.00000,7.35324,0.825211,1.96441
291,1,45,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,50,Alnus,0.00000,0.00000,0.853909E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.94436,0.853909E-01,0.274446
291,1,50,Betula,0.00000,0.00000,0.326529E-02,0.221700,0.00000,0.00000,0.00000,0.00000,0.00000,3.15366,0.224966,0.501343
291,1,50,Larix,0.00000,0.00000,0.170646E-01,0.405405E-01,0.00000,0.00000,0.00000,0.00000,0.00000,1.86611,0.576051E-01,0.128642
291,1,50,Picea,0.00000,0.00000,0.375010E-01,0.381138,0.00000,0.00000,0.00000,0.00000,0.00000,5.32337,0.418639,0.295535
291,1,50,Populus,0.00000,0.00000,0.805911E-02,0.982401,0.00000,0.00000,0.00000,0.00000,0.00000,6.36095,0.990461,2.43906
291,1,50,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,55,Alnus,0.00000,0.00000,0.198393E-01,0.470026E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.573781,0.245395E-01,0.145454
291,1,55,Betula,0.00000,0.00000,0.934849E-02,0.229969,0.00000,0.00000,0.00000,0.00000,0.00000,3.58495,0.239317,0.547798
291,1,55,Larix,0.00000,0.00000,0.910674E-02,0.690969E-01,0.00000,0.00000,0.00000,0.00000,0.00000,2.29576,0.782036E-01,0.158908
291,1,55,Picea,0.00000,0.00000,0.387259E-01,0.439069,0.00000,0.00000,0.00000,0.00000,0.00000,4.52271,0.477795,0.362338
291,1,55,Populus,0.00000,0.00000,0.567987E-02,0.778099,0.00000,0.00000,0.00000,0.00000,0.00000,4.67288,0.783779,2.83342
291,1,55,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,60,Alnus,0.00000,0.00000,0.122767E-01,0.469380E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.392646,0.169705E-01,0.120990
291,1,60,Betula,0.00000,0.00000,0.155809E-02,0.146481,0.00000,0.00000,0.00000,0.00000,0.00000,2.54569,0.148040,0.422743
291,1,60,Larix,0.00000,0.00000,0.534947E-02,0.661483E-01,0.00000,0.00000,0.00000,0.00000,0.00000,1.84878,0.714977E-01,0.176277
291,1,60,Picea,0.00000,0.00000,0.345187E-01,0.538438,0.00000,0.00000,0.00000,0.00000,0.00000,4.59317,0.572957,0.457203
291,1,60,Populus,0.00000,0.00000,0.338603E-02,0.571138,0.00000,0.00000,0.00000,0.00000,0.00000,3.85197,0.574525,2.39170
291,1,60,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,65,Alnus,0.00000,0.00000,0.143248E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.312383,0.143248E-01,0.116378
291,1,65,Betula,0.00000,0.00000,0.311116E-02,0.102746,0.00000,0.00000,0.00000,0.00000,0.00000,1.91714,0.105857,0.366573
291,1,65,Larix,0.00000,0.00000,0.550361E-02,0.473714E-01,0.00000,0.00000,0.00000,0.00000,0.00000,1.29281,0.528750E-01,0.179798
291,1,65,Picea,0.00000,0.409771,0.440624E-03,0.136900,0.00000,0.00000,0.00000,0.00000,0.00000,4.14839,0.547112,0.460543
