siteID,runID,year,genus,species,degday_death,drought_death,shade_death,perm_death,flood_death,nutrient_death,fire_death,harv_death,wind_death,mean_diam,total_biomC,total_biomC_sd
632,2,80,Larix,LARIlari,0.00000,0.00000,0.101403,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.45721,0.101403,0.372992
632,2,80,Picea,PICEglau,0.00000,0.00000,0.373427E-01,0.00000,0.00000,0.338747,0.00000,0.00000,0.00000,3.46803,0.376090,1.01449
632,2,80,Picea,PICEmari,0.00000,0.00000,0.663121,0.00000,0.00000,0.105407,0.00000,0.00000,0.00000,7.00446,0.768528,1.00488
632,2,80,Populus,POPUbals,0.00000,0.00000,0.381815E-05,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.547119E-02,0.381815E-05,0.539968E-04
632,2,80,Populus,POPUtrem,0.00000,0.00000,0.184494E-02,0.00000,0.00000,0.180304,0.00000,0.00000,0.00000,0.832473,0.182149,1.26782
632,2,80,Salix,SALIscou,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,85,Alnus,ALNUsinu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,85,Alnus,ALNUtenu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,85,Betula,BETUneoa,0.00000,0.00000,0.978901E-01,0.00000,0.00000,0.425758E-01,0.00000,0.00000,0.00000,0.775820,0.140466,1.00714
632,2,85,Larix,LARIlari,0.00000,0.00000,0.660533E-01,0.809100E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.966929,0.741443E-01,0.347876
632,2,85,Picea,PICEglau,0.00000,0.00000,0.146002E-01,0.00000,0.00000,0.431114,0.00000,0.00000,0.00000,3.45203,0.445715,1.18961
632,2,85,Picea,PICEmari,0.00000,0.00000,0.732794,0.00000,0.00000,0.521409E-01,0.00000,0.00000,0.00000,7.49485,0.784935,1.04486
632,2,85,Populus,POPUbals,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,85,Populus,POPUtrem,0.00000,0.00000,0.767001E-02,0.00000,0.00000,0.833538E-01,0.00000,0.00000,0.00000,0.482818,0.910238E-01,0.850416
632,2,85,Salix,SALIscou,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,90,Alnus,ALNUsinu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,90,Alnus,ALNUtenu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,90,Betula,BETUneoa,0.00000,0.00000,0.961493E-03,0.00000,0.103346,0.00000,0.00000,0.00000,0.00000,0.567379,0.104307,0.844585
632,2,90,Larix,LARIlari,0.00000,0.00000,0.192426E-01,0.00000,0.399765E-01,0.00000,0.00000,0.00000,0.00000,0.700179,0.592192E-01,0.357987
632,2,90,Picea,PICEglau,0.00000,0.00000,0.143029E-02,0.171968E-02,0.463152,0.00000,0.00000,0.00000,0.00000,3.61491,0.466302,1.21817
632,2,90,Picea,PICEmari,0.00000,0.00000,0.272267,0.555963E-01,0.489429,0.00000,0.00000,0.00000,0.00000,7.97954,0.817292,1.11753
632,2,90,Populus,POPUbals,0.00000,0.00000,0.539631E-04,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.163464E-01,0.539631E-04,0.763153E-03
632,2,90,Populus,POPUtrem,0.00000,0.00000,0.135159E-03,0.00000,0.758393E-02,0.00000,0.00000,0.00000,0.00000,0.224872,0.771909E-02,0.668645E-01
632,2,90,Salix,SALIscou,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,95,Alnus,ALNUsinu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,95,Alnus,ALNUtenu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,95,Betula,BETUneoa,0.00000,0.116479,0.252321E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.647759,0.119002,0.951618
632,2,95,Larix,LARIlari,0.00000,0.333055E-01,0.117012,0.440456E-01,0.00000,0.00000,0.00000,0.00000,0.00000,1.59682,0.194363,0.733398
632,2,95,Picea,PICEglau,0.00000,0.454156,0.356205E-02,0.155227E-01,0.00000,0.00000,0.00000,0.00000,0.00000,3.10766,0.473241,1.49195
632,2,95,Picea,PICEmari,0.00000,0.638230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.54944,0.638230,1.03494
632,2,95,Populus,POPUbals,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,95,Populus,POPUtrem,0.00000,0.00000,0.133974E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.128186,0.133974E-02,0.131815E-01
632,2,95,Salix,SALIscou,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,100,Alnus,ALNUsinu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,100,Alnus,ALNUtenu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,100,Betula,BETUneoa,0.00000,0.00000,0.754892E-02,0.00000,0.00000,0.582560E-01,0.00000,0.00000,0.00000,0.368130,0.658049E-01,0.829093
632,2,100,Larix,LARIlari,0.00000,0.00000,0.103282,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00460,0.103282,0.565504
632,2,100,Picea,PICEglau,0.00000,0.00000,0.283946E-01,0.00000,0.00000,0.843982,0.00000,0.00000,0.00000,4.87474,0.872376,2.13462
632,2,100,Picea,PICEmari,0.00000,0.00000,0.750559,0.00000,0.00000,0.101887,0.00000,0.00000,0.00000,7.87078,0.852446,1.29649
632,2,100,Populus,POPUbals,0.00000,0.00000,0.752033E-05,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.735604E-02,0.752033E-05,0.106354E-03
632,2,100,Populus,POPUtrem,0.00000,0.00000,0.138285E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.432663E-01,0.138285E-02,0.191401E-01
632,2,100,Salix,SALIscou,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,105,Alnus,ALNUsinu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,105,Alnus,ALNUtenu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,105,Betula,BETUneoa,0.00000,0.00000,0.314006E-04,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.115670E-01,0.314006E-04,0.444071E-03
632,2,105,Larix,LARIlari,0.00000,0.00000,0.439235E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.472150,0.439235E-01,0.366270
632,2,105,Picea,PICEglau,0.00000,0.567056,0.298175E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.43230,0.596873,1.82685
632,2,105,Picea,PICEmari,0.00000,0.439158,0.177613,0.442260E-02,0.00000,0.00000,0.00000,0.00000,0.00000,6.64850,0.621193,1.06138
632,2,105,Populus,POPUbals,0.00000,0.00000,0.318101E-03,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.420556E-01,0.318101E-03,0.432164E-02
632,2,105,Populus,POPUtrem,0.00000,0.00000,0.529803E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.907185E-01,0.529803E-02,0.746282E-01
632,2,105,Salix,SALIscou,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,110,Alnus,ALNUsinu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,110,Alnus,ALNUtenu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,110,Betula,BETUneoa,0.00000,0.00000,0.544248E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.240564,0.544248E-01,0.767542
632,2,110,Larix,LARIlari,0.00000,0.00000,0.141068,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.04766,0.141068,0.725844
632,2,110,Picea,PICEglau,0.00000,0.00000,0.275191E-01,0.00000,0.00000,0.705634,0.00000,0.00000,0.00000,3.83117,0.733153,2.05768
632,2,110,Picea,PICEmari,0.00000,0.00000,0.568509,0.00000,0.00000,0.676768E-01,0.00000,0.00000,0.00000,5.82781,0.636185,1.08000
632,2,110,Populus,POPUbals,0.00000,0.00000,0.747825E-04,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.185389E-01,0.747825E-04,0.105758E-02
632,2,110,Populus,POPUtrem,0.00000,0.00000,0.568030E-03,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.467518E-01,0.568030E-03,0.796038E-02
632,2,110,Salix,SALIscou,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,115,Alnus,ALNUsinu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,115,Alnus,ALNUtenu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,115,Betula,BETUneoa,0.00000,0.00000,0.393945E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.828793E-01,0.393945E-02,0.556135E-01
632,2,115,Larix,LARIlari,0.00000,0.00000,0.155012,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.802956,0.155012,0.885536
632,2,115,Picea,PICEglau,0.00000,0.00000,0.487465E-01,0.00000,0.00000,0.397851,0.00000,0.00000,0.00000,2.31704,0.446598,1.72442
632,2,115,Picea,PICEmari,0.00000,0.00000,0.482325,0.00000,0.00000,0.566433E-01,0.00000,0.00000,0.00000,5.04777,0.538968,0.924471
632,2,115,Populus,POPUbals,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,115,Populus,POPUtrem,0.00000,0.00000,0.705199E-04,0.00000,0.00000,0.850869E-01,0.00000,0.00000,0.00000,0.263196,0.851575E-01,1.20331
632,2,115,Salix,SALIscou,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,120,Alnus,ALNUsinu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,120,Alnus,ALNUtenu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,120,Betula,BETUneoa,0.00000,0.00000,0.527098E-04,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.153435E-01,0.527098E-04,0.745430E-03
632,2,120,Larix,LARIlari,0.00000,0.00000,0.214123E-01,0.717579E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.737632,0.931701E-01,0.652526
632,2,120,Picea,PICEglau,0.00000,0.00000,0.196345E-01,0.755931E-01,0.00000,0.854067,0.00000,0.00000,0.00000,4.12991,0.949295,2.84417
632,2,120,Picea,PICEmari,0.00000,0.00000,0.545309,0.888615E-01,0.00000,0.306642E-01,0.00000,0.00000,0.00000,5.84371,0.664835,1.11575
632,2,120,Populus,POPUbals,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,120,Populus,POPUtrem,0.00000,0.00000,0.230567E-03,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.396255E-01,0.230567E-03,0.230543E-02
632,2,120,Salix,SALIscou,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,125,Alnus,ALNUsinu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,125,Alnus,ALNUtenu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,125,Betula,BETUneoa,0.00000,0.00000,0.283691E-03,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.390255E-01,0.283691E-03,0.351182E-02
632,2,125,Larix,LARIlari,0.00000,0.00000,0.239365E-01,0.309073E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.379379,0.548438E-01,0.529829
632,2,125,Picea,PICEglau,0.00000,0.00000,0.109110E-01,0.00000,0.00000,0.787542,0.00000,0.00000,0.00000,3.34740,0.798453,2.81503
632,2,125,Picea,PICEmari,0.00000,0.00000,0.576119,0.194710E-01,0.00000,0.550355E-01,0.00000,0.00000,0.00000,5.65300,0.650626,1.12326
632,2,125,Populus,POPUbals,0.00000,0.00000,0.349266E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.852139E-01,0.349266E-02,0.492639E-01
632,2,125,Populus,POPUtrem,0.00000,0.00000,0.931897E-05,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.824409E-02,0.931897E-05,0.131790E-03
632,2,125,Salix,SALIscou,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,130,Alnus,ALNUsinu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,130,Alnus,ALNUtenu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,130,Betula,BETUneoa,0.00000,0.00000,0.180038E-03,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.238436E-01,0.180038E-03,0.254612E-02
632,2,130,Larix,LARIlari,0.00000,0.00000,0.821290E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.512510,0.821290E-01,0.670078
632,2,130,Picea,PICEglau,0.00000,0.00000,0.191255E-01,0.00000,0.00000,0.488048,0.00000,0.00000,0.00000,2.01700,0.507174,2.32706
632,2,130,Picea,PICEmari,0.00000,0.00000,0.503698,0.549555E-01,0.00000,0.408293E-01,0.00000,0.00000,0.00000,5.08172,0.599482,1.02605
632,2,130,Populus,POPUbals,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,130,Populus,POPUtrem,0.00000,0.00000,0.101413E-04,0.00000,0.00000,0.472239E-01,0.00000,0.00000,0.00000,0.204265,0.472341E-01,0.667847
632,2,130,Salix,SALIscou,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,135,Alnus,ALNUsinu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,135,Alnus,ALNUtenu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,135,Betula,BETUneoa,0.00000,0.00000,0.546225E-05,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.565336E-02,0.546225E-05,0.772478E-04
632,2,135,Larix,LARIlari,0.00000,0.00000,0.377566E-01,0.00000,0.00000,0.217281E-01,0.00000,0.00000,0.00000,0.372520,0.594848E-01,0.542351
632,2,135,Picea,PICEglau,0.00000,0.00000,0.123412E-03,0.00000,0.00000,0.671431,0.00000,0.00000,0.00000,2.54471,0.671554,2.68173
632,2,135,Picea,PICEmari,0.00000,0.00000,0.648868,0.125023E-01,0.00000,0.958776E-01,0.00000,0.00000,0.00000,4.84622,0.757248,1.30453
632,2,135,Populus,POPUbals,0.00000,0.00000,0.237524E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.670598E-01,0.237524E-02,0.335910E-01
632,2,135,Populus,POPUtrem,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,135,Salix,SALIscou,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,140,Alnus,ALNUsinu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,140,Alnus,ALNUtenu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,140,Betula,BETUneoa,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,140,Larix,LARIlari,0.00000,0.00000,0.768072E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.452484,0.768072E-01,0.725592
632,2,140,Picea,PICEglau,0.00000,0.00000,0.188197E-01,0.00000,0.00000,0.643210,0.00000,0.00000,0.00000,2.32705,0.662030,2.84606
632,2,140,Picea,PICEmari,0.00000,0.00000,0.668235,0.00000,0.301305E-01,0.952196E-01,0.00000,0.00000,0.00000,5.82092,0.793585,1.44707
632,2,140,Populus,POPUbals,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,140,Populus,POPUtrem,0.00000,0.00000,0.188575E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.677650E-01,0.188575E-02,0.256644E-01
632,2,140,Salix,SALIscou,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,145,Alnus,ALNUsinu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,145,Alnus,ALNUtenu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,145,Betula,BETUneoa,0.00000,0.00000,0.140514E-04,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.838700E-02,0.140514E-04,0.198717E-03
632,2,145,Larix,LARIlari,0.00000,0.00000,0.119871E-02,0.00000,0.00000,0.283032E-01,0.00000,0.00000,0.00000,0.212667,0.295019E-01,0.400516
632,2,145,Picea,PICEglau,0.00000,0.00000,0.518507E-04,0.00000,0.00000,0.513685,0.00000,0.00000,0.00000,1.88650,0.513737,2.46995
632,2,145,Picea,PICEmari,0.00000,0.00000,0.625485,0.743667E-01,0.00000,0.833411E-01,0.00000,0.00000,0.00000,5.61495,0.783193,1.45748
632,2,145,Populus,POPUbals,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,145,Populus,POPUtrem,0.00000,0.00000,0.169965E-03,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.223492E-01,0.169965E-03,0.240367E-02
632,2,145,Salix,SALIscou,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,150,Alnus,ALNUsinu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,150,Alnus,ALNUtenu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,150,Betula,BETUneoa,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,150,Larix,LARIlari,0.00000,0.00000,0.351159E-01,0.197838E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.464360,0.548997E-01,0.473974
632,2,150,Picea,PICEglau,0.00000,0.00000,0.121709E-01,0.929816E-02,0.00000,0.512704,0.00000,0.00000,0.00000,1.71407,0.534173,2.73332
632,2,150,Picea,PICEmari,0.00000,0.00000,0.432206,0.271378,0.00000,0.483810E-01,0.00000,0.00000,0.00000,6.12891,0.751964,1.24618
632,2,150,Populus,POPUbals,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,150,Populus,POPUtrem,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,150,Salix,SALIscou,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,155,Alnus,ALNUsinu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,155,Alnus,ALNUtenu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,155,Betula,BETUneoa,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,155,Larix,LARIlari,0.00000,0.00000,0.394136E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.143026,0.394135E-02,0.485867E-01
632,2,155,Picea,PICEglau,0.00000,0.00000,0.153525E-01,0.114936E-02,0.00000,0.483748,0.00000,0.00000,0.00000,1.74576,0.500250,2.76428
632,2,155,Picea,PICEmari,0.00000,0.00000,0.530150,0.188799,0.00000,0.730629E-01,0.00000,0.00000,0.00000,6.21853,0.792011,1.29771
632,2,155,Populus,POPUbals,0.00000,0.00000,0.155695E-03,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.244921E-01,0.155695E-03,0.220186E-02
632,2,155,Populus,POPUtrem,0.00000,0.00000,0.300125E-05,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.462529E-02,0.300125E-05,0.424441E-04
632,2,155,Salix,SALIscou,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,160,Alnus,ALNUsinu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,160,Alnus,ALNUtenu,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,160,Betula,BETUneoa,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
632,2,160,Larix,LARIlari,0.00000,0.00000,0.796491E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.448474,0.796491E-01,0.804873
632,2,160,Picea,PICEglau,0.00000,0.00000,0.464286E-03,0.00000,0.00000,0.243376,0.00000,0.00000,0.00000,0.886238,0.243841,1.80022
632,2,160,Picea,PICEmari,0.00000,0.00000,0.673799,0.142552E-01,0.00000,0.244915,0.00000,0.00000,0.00000,6.69888,0.932969,1.48816
632,2,160,Populus,POPUbals,0.00000,0.00000,0.260105E-03,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.200273E-01,0.260105E-03,0.367844E-02
632,2,160,Populus,POPUtrem,0.00000,0.00000,0.326299E-05,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.563750E-02,0.326299E-05,0.461456E-04
